customer_id,Education,EducationField,JobRole,JobSatisfaction,MonthlyIncome,PerformanceRating,Achievement,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,MaritalStatus,DailySteps(*1000),SleepHours,DailyShouting,TimeForPassion,PlacesVisited,SocialNetwork,Smoking,Alcohol
1274,Below College,Medical,Laboratory Technician,1,2398,3,7,1,1,0,Married,10,4,4,10,10,10,current smoker,drink a lot
1275,Master,Marketing,Sales Executive,4,5468,3,2,13,12,7,Married,4,8,2,1,10,5,current smoker,drink a lot
1276,Bachelor,Technical Degree,Manager,3,13116,3,1,15,2,2,Married,5,6,2,2,5,2,current smoker,drink a lot
1277,College,Marketing,Sales Executive,2,4189,3,2,5,5,2,Married,6,8,4,5,6,10,former smoker,never
1278,Master,Medical,Research Director,4,19328,3,6,24,2,1,Divorced,5,7,6,3,6,3,never smoked,never
1279,Bachelor,Life Sciences,Healthcare Representative,1,8321,3,6,15,12,8,Married,2,8,4,6,6,3,former smoker,social drinker
1280,College,Medical,Research Scientist,2,2342,3,6,6,5,3,Divorced,2,8,4,6,6,3,current smoker,social drinker
1281,College,Other,Human Resources,2,4071,3,3,19,10,0,Divorced,8,6,3,1,5,6,tried smoking,never
1282,Bachelor,Life Sciences,Sales Executive,4,5813,3,6,10,10,7,Single,2,8,4,6,6,3,former smoker,drink a lot
1283,Master,Life Sciences,Research Scientist,1,3143,3,6,14,10,8,Married,2,8,4,6,6,3,tried smoking,social drinker
1284,Bachelor,Life Sciences,Research Scientist,4,2044,3,6,5,5,3,Married,2,8,4,6,6,3,never smoked,never
1285,Below College,Medical,Research Director,3,13464,4,6,9,4,3,Single,2,8,4,6,6,3,current smoker,never
1286,College,Life Sciences,Sales Executive,2,7991,3,6,6,2,2,Single,2,8,4,6,6,3,tried smoking,social drinker
1287,College,Life Sciences,Laboratory Technician,1,3377,3,6,7,4,3,Married,2,8,4,6,6,3,current smoker,social drinker
1288,Bachelor,Medical,Healthcare Representative,1,5538,3,6,10,0,0,Married,2,8,4,6,6,3,former smoker,drink a lot
1289,College,Medical,Manufacturing Director,4,5762,3,6,15,7,7,Divorced,2,8,4,6,6,3,current smoker,never
1290,Bachelor,Human Resources,Human Resources,2,2592,3,6,13,11,10,Divorced,2,8,4,6,6,3,current smoker,social drinker
1291,Master,Life Sciences,Laboratory Technician,1,5346,3,6,11,7,1,Married,2,8,4,6,6,3,tried smoking,drink a lot
1292,Master,Medical,Manufacturing Director,1,4213,3,6,10,10,3,Single,2,8,4,6,6,3,tried smoking,never
1293,Bachelor,Life Sciences,Sales Executive,4,4127,3,6,7,2,1,Divorced,2,8,4,6,6,3,never smoked,never
1294,Bachelor,Life Sciences,Research Scientist,3,2438,3,6,7,3,2,Single,2,8,4,6,6,3,tried smoking,drink a lot
1295,Bachelor,Life Sciences,Healthcare Representative,2,6870,3,6,11,3,2,Single,2,8,4,6,6,3,former smoker,social drinker
1296,Below College,Marketing,Sales Executive,3,10447,3,6,23,22,14,Divorced,2,8,4,6,6,3,current smoker,drink a lot
1297,Bachelor,Medical,Manufacturing Director,3,9667,3,6,9,7,7,Single,2,8,4,6,6,3,tried smoking,drink a lot
1298,College,Medical,Human Resources,2,2148,3,6,6,5,1,Married,2,8,4,6,6,3,current smoker,social drinker
1299,College,Medical,Healthcare Representative,2,8926,4,6,13,9,7,Married,2,8,4,6,6,3,tried smoking,social drinker
1300,Bachelor,Life Sciences,Healthcare Representative,4,6513,3,6,12,5,3,Divorced,2,8,4,6,6,3,former smoker,never
1301,College,Technical Degree,Sales Executive,3,6799,4,6,10,10,8,Married,2,8,4,6,6,3,never smoked,social drinker
1302,Bachelor,Medical,Manager,2,16291,4,6,37,16,9,Divorced,2,8,4,6,6,3,never smoked,social drinker
1303,Master,Medical,Laboratory Technician,3,2705,3,6,6,5,4,Married,2,8,4,6,6,3,current smoker,never
1304,Bachelor,Life Sciences,Manufacturing Director,2,10333,3,6,28,22,11,Divorced,2,8,4,6,6,3,tried smoking,drink a lot
1305,Bachelor,Life Sciences,Healthcare Representative,1,4448,3,6,15,7,4,Divorced,2,8,4,6,6,3,tried smoking,drink a lot
1306,Master,Medical,Research Scientist,4,6854,3,6,14,7,1,Married,2,8,4,6,6,3,never smoked,social drinker
1307,Master,Marketing,Sales Executive,1,9637,3,6,9,3,2,Married,2,8,4,6,6,3,never smoked,drink a lot
1308,Bachelor,Medical,Research Scientist,1,3591,4,1,3,3,2,Married,6,7,1,1,4,2,current smoker,never
1309,Master,Marketing,Sales Representative,4,5405,4,2,20,4,2,Married,4,8,6,1,7,5,never smoked,social drinker
1310,Bachelor,Medical,Sales Executive,4,4684,3,0,5,5,3,Single,6,7,1,6,3,10,tried smoking,social drinker
1311,Master,Life Sciences,Research Director,3,15787,3,7,23,2,2,Married,2,7,0,1,2,3,never smoked,social drinker
1312,Bachelor,Medical,Research Scientist,3,1514,3,5,0,0,0,Single,6,7,1,2,10,10,current smoker,social drinker
1313,Doctor,Human Resources,Human Resources,1,2956,3,10,2,1,0,Married,5,7,0,0,5,6,never smoked,drink a lot
1314,Bachelor,Human Resources,Human Resources,1,2335,3,2,4,2,2,Divorced,6,6,2,6,4,7,never smoked,drink a lot
1315,Master,Life Sciences,Sales Executive,3,5154,4,6,10,8,7,Married,2,8,4,6,6,3,tried smoking,drink a lot
1316,Master,Other,Research Scientist,2,6962,4,6,15,1,0,Married,2,8,4,6,6,3,never smoked,drink a lot
1317,Master,Life Sciences,Sales Executive,4,5675,4,6,7,7,7,Married,2,8,4,6,6,3,never smoked,drink a lot
1318,College,Life Sciences,Laboratory Technician,4,2379,3,6,6,5,4,Single,2,8,4,6,6,3,former smoker,social drinker
1319,Below College,Medical,Laboratory Technician,4,3812,3,6,11,11,8,Married,2,8,4,6,6,3,never smoked,never
1320,Master,Marketing,Sales Executive,4,4648,3,6,4,0,0,Single,2,8,4,6,6,3,former smoker,drink a lot
1321,Master,Technical Degree,Research Scientist,3,2936,4,6,10,6,3,Married,2,8,4,6,6,3,former smoker,never
1322,Master,Life Sciences,Laboratory Technician,3,2105,3,6,7,2,2,Single,2,8,4,6,6,3,never smoked,never
1323,College,Life Sciences,Manufacturing Director,4,8578,3,6,12,9,8,Divorced,2,8,4,6,6,3,former smoker,social drinker
1324,College,Life Sciences,Human Resources,4,2706,3,6,3,3,2,Divorced,2,8,4,6,6,3,former smoker,never
1325,Below College,Life Sciences,Healthcare Representative,3,6384,3,6,11,7,0,Divorced,2,8,4,6,6,3,never smoked,never
1326,Bachelor,Life Sciences,Laboratory Technician,3,3968,3,10,8,0,0,Single,10,8,2,2,10,8,former smoker,social drinker
1327,Master,Marketing,Sales Executive,2,9907,3,2,7,2,2,Single,10,9,6,3,3,5,tried smoking,drink a lot
1328,Bachelor,Technical Degree,Sales Executive,1,13225,3,2,25,19,17,Divorced,5,10,5,5,8,4,never smoked,drink a lot
1329,Below College,Medical,Sales Representative,3,3540,4,8,9,9,8,Married,8,8,3,9,8,9,tried smoking,social drinker
1330,Below College,Medical,Human Resources,2,2804,3,5,1,1,0,Married,6,7,2,4,7,3,never smoked,drink a lot
1331,Bachelor,Medical,Manager,3,19392,3,5,21,16,12,Married,6,7,2,4,7,3,tried smoking,social drinker
1332,Bachelor,Life Sciences,Research Director,2,19665,3,9,29,22,10,Married,10,9,9,9,10,10,never smoked,never
1333,College,Life Sciences,Research Scientist,4,2439,4,8,1,1,0,Single,4,8,2,1,10,7,tried smoking,drink a lot
1334,Bachelor,Life Sciences,Sales Executive,2,7314,4,5,14,8,7,Married,9,6,2,2,6,6,tried smoking,drink a lot
1335,Bachelor,Life Sciences,Research Scientist,1,4774,3,0,8,7,6,Married,2,8,1,1,10,5,current smoker,never
1336,Master,Other,Research Scientist,4,3902,3,1,7,2,2,Divorced,6,6,10,1,3,10,current smoker,drink a lot
1337,Master,Technical Degree,Research Scientist,4,2662,4,0,19,5,2,Married,3,7,2,1,5,2,tried smoking,never
1338,Bachelor,Medical,Sales Representative,2,2856,3,3,1,1,0,Married,3,8,4,7,4,5,current smoker,social drinker
1339,Bachelor,Medical,Sales Representative,4,1081,3,0,1,1,0,Single,6,8,2,1,6,6,former smoker,never
1340,Below College,Life Sciences,Research Scientist,2,2472,4,10,1,1,0,Single,5,7,2,10,10,10,tried smoking,social drinker
1341,Master,Technical Degree,Sales Executive,3,5673,3,7,10,10,9,Married,8,8,1,8,2,5,never smoked,social drinker
1342,Bachelor,Life Sciences,Laboratory Technician,3,4197,3,6,10,10,8,Divorced,2,8,4,6,6,3,former smoker,social drinker
1343,Bachelor,Life Sciences,Sales Executive,4,9713,3,6,9,5,3,Married,2,8,4,6,6,3,former smoker,never
1344,Bachelor,Life Sciences,Laboratory Technician,1,2062,3,6,11,3,2,Single,2,8,4,6,6,3,current smoker,never
1345,Master,Medical,Research Scientist,1,4284,4,10,16,5,3,Married,2,10,4,10,10,3,former smoker,drink a lot
1346,College,Other,Manufacturing Director,2,4788,3,2,4,3,2,Married,1,8,4,0,2,5,former smoker,drink a lot
1347,College,Life Sciences,Manufacturing Director,4,5906,3,1,10,9,8,Married,4,7,4,0,2,3,never smoked,drink a lot
1348,Below College,Human Resources,Human Resources,4,3886,4,4,10,10,1,Single,3,6,2,2,1,8,former smoker,drink a lot
1349,Master,Life Sciences,Manager,1,16823,3,5,22,19,7,Divorced,10,5,0,4,3,10,former smoker,social drinker
1350,College,Life Sciences,Research Scientist,3,2933,3,4,1,1,0,Married,3,7,2,4,4,7,former smoker,social drinker
1351,College,Medical,Sales Executive,3,6500,3,1,9,8,7,Single,10,7,2,1,6,8,tried smoking,social drinker
1352,Bachelor,Medical,Manager,4,17174,3,3,24,22,17,Divorced,6,7,1,5,9,10,tried smoking,never
1353,Master,Life Sciences,Healthcare Representative,1,5033,3,4,10,2,0,Married,8,8,4,5,6,10,never smoked,never
1354,Master,Technical Degree,Research Scientist,1,2307,4,3,5,5,2,Married,5,9,0,5,10,7,never smoked,social drinker
1355,College,Life Sciences,Laboratory Technician,4,2587,3,4,5,4,2,Single,2,8,5,1,1,2,current smoker,drink a lot
1356,College,Marketing,Sales Executive,2,5507,3,7,12,4,2,Married,5,7,2,7,5,6,former smoker,social drinker
1357,Bachelor,Marketing,Sales Executive,2,4393,4,7,14,5,4,Married,10,7,1,9,2,2,current smoker,social drinker
1358,Bachelor,Medical,Research Director,1,13348,3,3,18,13,7,Married,3,6,6,4,5,10,tried smoking,drink a lot
1359,College,Medical,Sales Executive,4,6583,3,1,8,5,2,Divorced,5,9,2,1,3,3,never smoked,drink a lot
1360,Below College,Medical,Sales Executive,4,8103,3,6,9,4,2,Married,10,5,2,4,3,10,current smoker,never
1361,Bachelor,Medical,Laboratory Technician,3,3978,3,5,4,2,2,Divorced,2,6,10,7,10,10,tried smoking,social drinker
1362,Bachelor,Other,Laboratory Technician,4,2544,3,4,8,7,7,Married,6,8,4,3,3,10,tried smoking,social drinker
1363,Master,Medical,Healthcare Representative,3,5399,3,4,12,4,2,Single,5,8,5,5,10,3,former smoker,social drinker
1364,Master,Marketing,Sales Executive,3,5487,3,10,10,10,4,Single,2,10,4,10,10,3,tried smoking,social drinker
1365,College,Life Sciences,Sales Executive,4,6834,3,2,7,7,7,Married,4,6,10,0,3,10,never smoked,drink a lot
1366,Bachelor,Technical Degree,Sales Representative,1,1091,3,8,1,1,0,Single,8,8,5,8,4,8,tried smoking,social drinker
1367,Master,Life Sciences,Sales Executive,3,5736,3,3,10,3,2,Married,2,6,3,3,3,10,former smoker,drink a lot
1368,Master,Technical Degree,Research Scientist,2,2226,3,3,6,5,3,Married,9,5,1,2,10,2,current smoker,never
1369,Master,Other,Research Scientist,4,5747,3,5,16,15,10,Married,10,6,4,4,5,10,never smoked,social drinker
1370,College,Marketing,Sales Executive,3,9854,3,4,6,2,0,Single,5,7,5,2,6,1,former smoker,drink a lot
1371,Master,Technical Degree,Research Scientist,2,5467,3,3,16,8,7,Married,5,8,4,5,2,10,current smoker,social drinker
1372,Doctor,Marketing,Sales Executive,1,5380,3,8,6,0,0,Married,8,9,1,7,10,3,former smoker,drink a lot
1373,College,Medical,Manufacturing Director,1,5151,4,3,10,10,0,Married,10,6,2,0,10,10,current smoker,drink a lot
1374,Bachelor,Medical,Research Scientist,2,2133,3,0,20,20,11,Divorced,8,8,3,1,3,3,former smoker,drink a lot
1375,Bachelor,Life Sciences,Manager,4,17875,3,0,29,1,0,Married,8,8,3,1,3,3,never smoked,social drinker
1376,College,Life Sciences,Research Scientist,3,2432,3,4,8,4,1,Single,2,8,3,2,10,3,current smoker,social drinker
1377,College,Life Sciences,Research Scientist,4,4771,3,4,10,5,2,Divorced,2,8,3,2,10,3,never smoked,drink a lot
1378,Below College,Life Sciences,Research Director,4,19161,3,2,28,5,4,Married,8,8,2,7,10,10,current smoker,never
1379,Master,Marketing,Sales Executive,4,5087,3,0,14,0,0,Divorced,3,5,2,0,10,5,former smoker,never
1380,Bachelor,Human Resources,Human Resources,2,2863,3,9,1,1,0,Married,10,7,0,10,10,10,current smoker,never
1381,Master,Medical,Sales Executive,1,5561,3,0,6,5,3,Married,3,7,4,3,10,6,tried smoking,never
1382,Bachelor,Medical,Research Scientist,3,2144,3,0,5,5,3,Single,2,10,1,2,0,1,tried smoking,never
1383,College,Medical,Research Scientist,1,3065,3,0,4,4,2,Divorced,2,10,1,2,0,1,tried smoking,drink a lot
1384,Master,Life Sciences,Laboratory Technician,2,2810,4,6,5,5,4,Married,3,5,4,1,6,8,former smoker,never
1385,Bachelor,Marketing,Sales Executive,4,9888,4,3,14,14,8,Single,3,8,2,2,1,7,never smoked,never
1386,Master,Medical,Sales Executive,3,8628,3,2,9,8,7,Divorced,8,6,2,2,5,6,current smoker,social drinker
1387,Bachelor,Medical,Laboratory Technician,1,2867,3,3,8,7,7,Single,6,8,10,0,1,2,never smoked,drink a lot
1388,Bachelor,Life Sciences,Healthcare Representative,1,5373,3,4,6,5,3,Married,1,8,1,1,9,8,current smoker,drink a lot
1389,Master,Medical,Healthcare Representative,4,6667,3,3,9,5,1,Divorced,2,6,6,1,3,4,tried smoking,drink a lot
1390,Bachelor,Life Sciences,Research Scientist,1,5003,4,1,10,10,8,Married,2,5,0,0,1,10,former smoker,never
1391,Bachelor,Technical Degree,Laboratory Technician,4,2367,3,10,6,4,1,Divorced,4,8,1,10,8,10,tried smoking,drink a lot
1392,Bachelor,Life Sciences,Sales Representative,1,2858,3,10,20,1,0,Single,8,7,1,5,10,10,current smoker,never
1393,Master,Life Sciences,Sales Executive,4,5204,3,5,10,10,8,Married,10,10,2,4,3,10,former smoker,drink a lot
1394,Bachelor,Marketing,Sales Executive,4,4105,3,0,7,7,7,Single,6,5,0,0,0,10,tried smoking,never
1395,Master,Life Sciences,Manufacturing Director,4,9679,4,0,8,1,0,Single,5,6,4,0,1,3,never smoked,never
1396,Master,Marketing,Sales Executive,4,5617,3,4,10,10,7,Married,7,7,2,3,6,10,tried smoking,social drinker
1397,Master,Life Sciences,Sales Executive,1,10448,3,2,15,2,2,Single,1,6,0,0,0,4,never smoked,social drinker
1398,College,Life Sciences,Research Scientist,3,2897,3,8,9,4,3,Married,8,7,1,8,10,10,current smoker,drink a lot
1399,College,Life Sciences,Healthcare Representative,3,5968,4,8,9,9,7,Divorced,8,7,1,8,10,10,former smoker,drink a lot
1400,Bachelor,Life Sciences,Healthcare Representative,3,7510,3,10,10,10,9,Married,7,7,1,10,10,10,never smoked,social drinker
1401,Master,Other,Human Resources,2,2991,3,3,7,6,2,Married,8,6,8,1,4,5,current smoker,social drinker
1402,Master,Human Resources,Manager,2,19636,3,5,35,10,9,Married,10,10,2,4,3,10,former smoker,social drinker
1403,Below College,Medical,Laboratory Technician,4,1129,3,6,1,1,0,Divorced,2,8,0,2,10,10,current smoker,never
1404,Master,Marketing,Sales Executive,1,13341,3,10,21,20,8,Single,1,5,4,3,10,8,former smoker,social drinker
1405,College,Life Sciences,Research Scientist,3,4332,3,6,20,20,9,Single,3,8,6,7,10,8,never smoked,never
1406,Bachelor,Medical,Research Director,3,11031,4,2,13,11,7,Married,3,8,10,1,10,3,never smoked,never
1407,Bachelor,Medical,Manufacturing Director,1,4440,3,2,9,5,2,Single,3,5,2,1,1,3,former smoker,drink a lot
1408,College,Life Sciences,Healthcare Representative,3,4617,3,6,4,4,3,Single,6,7,1,5,10,10,current smoker,drink a lot
1409,College,Other,Laboratory Technician,4,2647,3,4,5,5,2,Single,5,7,8,1,3,10,tried smoking,drink a lot
1410,Bachelor,Technical Degree,Laboratory Technician,3,6323,3,4,10,10,9,Married,5,7,8,1,3,10,tried smoking,never
1411,College,Marketing,Sales Executive,2,5677,3,5,15,11,8,Married,6,8,2,9,3,6,current smoker,never
1412,Bachelor,Human Resources,Human Resources,2,2187,3,5,6,2,0,Married,6,8,2,9,3,6,current smoker,drink a lot
1413,College,Medical,Laboratory Technician,2,3748,3,5,12,12,8,Married,6,8,2,9,3,6,tried smoking,never
1414,Below College,Other,Laboratory Technician,3,3977,3,5,7,2,2,Divorced,6,6,4,1,3,10,former smoker,never
1415,Bachelor,Medical,Healthcare Representative,3,8633,4,1,25,17,14,Single,8,8,1,8,10,10,former smoker,social drinker
1416,College,Medical,Laboratory Technician,3,2008,3,2,1,1,1,Divorced,5,7,5,1,10,5,tried smoking,never
1417,Master,Life Sciences,Sales Executive,2,4440,3,0,16,15,13,Married,4,5,4,0,2,7,tried smoking,drink a lot
1418,College,Life Sciences,Sales Representative,3,3067,3,8,3,2,2,Married,8,7,1,6,0,10,current smoker,drink a lot
1419,Master,Life Sciences,Manufacturing Director,3,5321,3,1,10,8,3,Married,8,4,8,3,1,6,tried smoking,social drinker
1420,Master,Life Sciences,Research Scientist,1,5410,3,10,9,4,3,Divorced,10,8,2,5,10,10,former smoker,never
1421,Bachelor,Life Sciences,Research Scientist,4,2782,4,1,12,5,3,Married,8,4,8,3,1,6,current smoker,social drinker
1422,Below College,Medical,Research Director,2,11957,3,4,14,13,8,Married,3,5,4,4,6,8,current smoker,drink a lot
1423,Master,Medical,Laboratory Technician,3,2660,3,1,5,2,2,Married,2,9,5,1,2,10,tried smoking,drink a lot
1424,College,Life Sciences,Research Scientist,3,3375,3,5,4,3,2,Single,7,7,2,4,7,8,former smoker,never
1425,Master,Medical,Research Scientist,3,5098,3,5,10,10,7,Single,4,10,4,2,7,5,current smoker,drink a lot
1426,College,Medical,Healthcare Representative,4,4878,3,0,10,9,7,Married,10,8,10,0,10,10,tried smoking,social drinker
1427,Master,Life Sciences,Laboratory Technician,2,2837,3,3,6,6,2,Single,8,8,5,3,5,5,former smoker,drink a lot
1428,Master,Life Sciences,Laboratory Technician,4,2406,3,5,8,1,0,Married,4,6,1,1,4,5,never smoked,drink a lot
1429,Master,Medical,Sales Representative,2,2269,3,3,3,2,2,Married,4,7,6,0,9,10,never smoked,never
1430,Below College,Life Sciences,Research Scientist,4,4108,3,5,18,7,7,Single,3,8,3,5,6,10,never smoked,drink a lot
1431,Bachelor,Medical,Research Director,3,13206,3,9,20,18,16,Married,4,7,6,0,9,10,never smoked,social drinker
1432,Master,Marketing,Sales Executive,4,10422,3,3,14,14,10,Married,5,7,1,1,5,4,never smoked,social drinker
1433,Bachelor,Life Sciences,Research Director,4,13744,4,7,16,16,11,Married,1,6,2,1,7,10,current smoker,social drinker
1434,College,Other,Sales Executive,3,4907,4,5,6,5,3,Divorced,7,8,3,5,8,8,never smoked,never
1435,Master,Life Sciences,Sales Representative,4,3482,3,1,16,9,8,Divorced,2,6,1,1,8,3,never smoked,social drinker
1436,Bachelor,Medical,Research Scientist,4,2436,3,1,6,4,3,Single,2,6,1,1,8,3,tried smoking,social drinker
1437,Below College,Medical,Sales Representative,1,2380,3,2,2,2,2,Single,10,6,5,6,10,10,never smoked,never
1438,Bachelor,Life Sciences,Manager,4,19431,3,9,21,6,0,Single,4,7,0,5,7,6,tried smoking,social drinker
1439,Bachelor,Marketing,Sales Representative,1,1790,3,1,1,1,0,Married,1,7,1,6,4,6,tried smoking,never
1440,Bachelor,Medical,Sales Executive,4,7644,3,5,10,9,7,Married,9,4,1,0,10,10,current smoker,drink a lot
1441,College,Life Sciences,Manufacturing Director,2,5131,3,5,18,4,2,Divorced,6,7,3,3,3,7,tried smoking,drink a lot
1442,Master,Life Sciences,Healthcare Representative,3,6306,4,4,13,13,12,Divorced,7,7,1,5,4,3,current smoker,drink a lot
1443,Master,Medical,Research Scientist,4,4787,3,3,4,2,2,Married,2,6,0,3,7,9,former smoker,social drinker
1444,Bachelor,Life Sciences,Manager,3,18880,3,3,24,22,6,Married,4,8,10,1,4,6,never smoked,drink a lot
1445,College,Technical Degree,Laboratory Technician,3,2339,3,3,14,10,9,Married,10,7,2,8,10,10,tried smoking,drink a lot
1446,Master,Life Sciences,Manufacturing Director,2,13570,4,0,21,20,7,Married,1,7,1,0,2,5,current smoker,drink a lot
1447,Bachelor,Marketing,Sales Executive,3,6712,4,1,8,8,7,Married,8,6,5,2,4,3,never smoked,social drinker
1448,Master,Marketing,Sales Executive,4,5406,4,2,15,15,12,Divorced,5,9,5,0,5,5,never smoked,never
1449,Bachelor,Life Sciences,Sales Executive,2,8938,3,2,14,5,4,Divorced,5,9,5,0,5,5,never smoked,social drinker
1450,Bachelor,Technical Degree,Research Scientist,1,2439,3,5,4,4,2,Single,5,7,2,3,1,6,tried smoking,drink a lot
1451,Master,Life Sciences,Human Resources,4,8837,3,10,9,9,0,Single,7,8,0,3,10,10,current smoker,never
1452,College,Life Sciences,Sales Executive,4,5343,3,10,10,10,7,Married,7,8,0,3,10,10,never smoked,never
1453,Master,Life Sciences,Sales Executive,3,6728,3,6,12,6,3,Divorced,10,7,0,1,8,10,current smoker,social drinker
1454,Master,Marketing,Sales Executive,4,6652,3,3,8,6,3,Married,3,7,0,5,9,4,never smoked,never
1455,Bachelor,Life Sciences,Sales Executive,3,4850,3,8,8,5,3,Single,10,7,5,9,6,10,tried smoking,never
1456,Master,Life Sciences,Research Scientist,3,2809,3,2,8,2,2,Single,10,8,5,1,2,5,never smoked,social drinker
